twitter_user_id,mastodon_user_id,mastodon_server_hostname
41176862,1.0936201863982E+017,mas.to
19031536,1.09309568107069E+017,mastodon.radio
472973682,1.0819940498555E+017,types.pl
14418415,1.09302139069443E+017,fosstodon.org
2329645728,1.09305198844748E+017,hachyderm.io
111408385,7350,mastodon.social
468338951,1.09336005826846E+017,infosec.exchange
51003165,1.09366132801239E+017,c.im
244695832,1.09254587898359E+017,infosec.exchange
377920541,1.09528526368384E+017,toot.wales
17990670,111097,freeradical.zone
7.42400383016804E+017,1.09286700104482E+017,mastodon.world
7.66024985060213E+017,1.10641884151339E+017,kommunismus.social
497783506,1.08214844845603E+017,norden.social
9.48281471663354E+017,1.09582829860268E+017,ecoevo.social
11749292,1.09281622550814E+017,mastodon.online
23424139,1.09610184332021E+017,fosstodon.org
105545191,1.09286937904995E+017,infosec.exchange
277691977,1.09376817349266E+017,mastodon.social
17055129,1.09362722914202E+017,ioc.exchange
133189059,1.09250311399107E+017,infosec.exchange
14755845,1.09364176546056E+017,hachyderm.io
153359697,1.0820229773458E+017,aus.social
2592158419,1.09314638960345E+017,c.im
41618373,ASNF375uQEMbHnFZa4,infosec.place
2964354728,1.09308596830984E+017,sciences.social
141842908,1.09811571020774E+017,hachyderm.io
15382582,1.09746033163948E+017,mastodon.scot
1.22427787055143E+018,1.09294320357998E+017,fosstodon.org
86905773,1.09523727971817E+017,mstdn.social
267064470,1.09364269765637E+017,troet.cafe
76157528,1.08633819451496E+017,freiburg.social
190857410,1.09445070713137E+017,vis.social
30143690,1.08194756562382E+017,mastodon.social
9.38965135879586E+017,1.09260376107515E+017,writing.exchange
1.00291079413947E+018,767,openbiblio.social
674593,2,hacky.town
18086006,1.09283614819461E+017,mastodon.sdf.org
2976165922,1.09388916105955E+017,digitalcourage.social
7937052,1.0962192532157E+017,apricot.social
108019171,1.09295128820385E+017,mastodon.nz
17315836,1.09325815724028E+017,glammr.us
1.10631222585619E+018,1.0924048123594E+017,glammr.us
157405639,1.06662595093159E+017,chaos.social
16549350,1.09376934906639E+017,infosec.exchange
3225132692,1.09336638466754E+017,xarxa.cloud
8.40401936134373E+017,1.0959732412853E+017,botsin.space
1.45274401293534E+018,1.09568986290155E+017,troet.cafe
34953,30185,xoxo.zone
8.36684801507799E+017,1.08130740423521E+017,tech.lgbt
14373725,265758,mastodon.social
28980822,1.09438928099152E+017,oslo.town
8.81502915122397E+017,1.08208500982152E+017,norden.social
5729192,1.09398959562341E+017,hachyderm.io
1796221,1.09321222128347E+017,mas.to
200202786,1.0829166102734E+017,hci.social
261331021,1.08194468985028E+017,mastodon.social
105090382,1.09382410485897E+017,piaille.fr
1359581744,1.09285876089653E+017,mstdn.social
16177354,1.09366808330607E+017,mastodon.ie
27606372,1.09362681773979E+017,mas.to
76915357,1.08197546212511E+017,mas.to
26508566,1.09321498121618E+017,toad.social
15973256,1.09257860043825E+017,infosec.exchange
14690551,1.09293593391065E+017,fosstodon.org
7.12102815334687E+017,1.09798305218103E+017,cackl.io
139721455,1.10675850987408E+017,disabled.social
310218717,1.09292577100143E+017,hci.social
1131911,1.09514454229542E+017,spore.social
65818688,1.0928640544976E+017,sfba.social
1.06714036777707E+018,1.0944184099595E+017,brainworms.io
18489067,1,mas.home.monsiteinternet.org
61777598,1.09293312668019E+017,sigmoid.social
2427901196,1.09291976580865E+017,infosec.exchange
191985066,405458,mastodon.social
295717876,1.09373267415129E+017,universeodon.com
2673771163,1.09291973082072E+017,ioc.exchange
196280212,1.09435182659363E+017,scicomm.xyz
9.9519056054895E+017,1.09328283392688E+017,cityofchicago.live
862798057,1.09304069811146E+017,mastodon.ie
16693852,1.09322036096176E+017,mastodon.social
22443225,1.09248771798176E+017,mathstodon.xyz
1562740009,1.08202899027753E+017,chaos.social
3024251804,1.09263281316897E+017,fosstodon.org
1.08228173183783E+018,1.09269987438165E+017,mstdn.science
317076542,1.08194523672462E+017,mastodon.online
37151857,1.09336043859177E+017,tweesecake.social
41381088,1.09426273134457E+017,cybervillains.com
532115122,1.09307084024781E+017,fosstodon.org
7204982,1.09571100810866E+017,infosec.exchange
15925512,1.09309617750149E+017,c.im
2948698403,1.09348307176606E+017,mstdn.social
1.1042458523847E+018,1.09398833630501E+017,ecoevo.social
8.10597537308611E+017,1.09303829169386E+017,fediscience.org
1.21498162147813E+018,1.09364547553487E+017,mstdn.science
1.57986661993281E+018,1.09327370932939E+017,c.im
17296455,1.09523681801097E+017,fosstodon.org
37763,1.09314172316868E+017,c.im
9.27628921465696E+017,1.09301824685206E+017,fediscience.org
15327613,5931,chaos.social
9.09714716582228E+017,1.0926394260235E+017,mstdn.social
300426312,1.09303504704273E+017,sciences.social
16139132,1.09300411405683E+017,mas.to
227144933,1.09298290190448E+017,mastodon.world
18173832,1.09365814850075E+017,piaille.fr
1.40584388754612E+018,1.09262633725235E+017,fediscience.org
2791858718,1.09373570223885E+017,infosec.exchange
531618878,1.09530006442665E+017,newsie.social
132089541,1.09246145174387E+017,mastodon.social
14413432,1.09474131968429E+017,social.azureheads.gr
24654189,1.09332638255779E+017,mstdn.social
14432519,1.09298771391251E+017,pouet.chapril.org
16443251,1.09583474771155E+017,woof.tech
262632782,1.0929326517254E+017,eupolicy.social
9.28202614294176E+017,1.09590688361988E+017,techhub.social
18991793,1.09326458276794E+017,fosstodon.org
3096353183,1.09364345224008E+017,mas.to
17259624,1.08243815636001E+017,norden.social
4135401,1.09268203475719E+017,mstdn.social
7511002,1.09344618257771E+017,toot.bike
402035012,1.09318830023264E+017,fediscience.org
32632519,1.09246552486318E+017,infosec.exchange
1.49878969438505E+018,1.09536490249002E+017,botsin.space
422227095,1.09370642583624E+017,paquita.masto.host
1.32606752791982E+018,1.09521894261399E+017,social.mpdl.mpg.de
51212317,1.09255924973147E+017,chaos.social
246266372,1.09291154572299E+017,tech.lgbt
810129,1.09899291714856E+017,mstdn.social
796183,1.09275706020285E+017,infosec.exchange
12964222,1.09247681412743E+017,social.coop
593033664,1.0961382204849E+017,mas.to
487357501,1.09825032655979E+017,mastodon.acm.org
314492994,1.09286882996049E+017,vis.social
146359463,452317,mastodon.social
19687834,1.09363861954342E+017,det.social
353153122,1.09293702548103E+017,sciences.social
25850685,1.09250299261995E+017,mastodon.social
49477311,1.09245846480296E+017,mstdn.social
52074170,1.09425023718413E+017,historians.social
1.41729745822546E+018,1.09294787086538E+017,c.im
7.09475952410108E+017,1.09307959155317E+017,astrodon.social
572928182,1.09382701035436E+017,muenchen.social
1.37379975885941E+018,1.10693550018916E+017,social.boom.army
3502707256,1.09840889912837E+017,neuromatch.social
2775502059,1.09281521497248E+017,mastodon.art
15155867,1.10555728670479E+017,fosstodon.org
6472442,1.0927483364919E+017,fosstodon.org
559672730,1.09246700967947E+017,mastodon.social
9.89455044650119E+017,1.0931179141332E+017,fosstodon.org
7.43601050821616E+017,1.09300400956704E+017,mas.to
18801669,1.09373768987123E+017,universeodon.com
456097491,1.09503336584396E+017,sfba.social
7597452,1.09479160149587E+017,fosstodon.org
86926330,1.09509162646675E+017,hci.social
158378309,1.09267625917926E+017,nerdculture.de
173024367,1.09376759870777E+017,mastodon.ie
4143203369,1.09320533438465E+017,climatejustice.social
119399526,1.09446433308106E+017,mastodon.energy
24868741,1.09284904874563E+017,mastodon.online
87983616,1.09523247253249E+017,hachyderm.io
23759717,1.09322597958258E+017,union.place
802032,1.09379691470105E+017,dice.camp
15655121,287189,mastodon.social
160663915,1.09310077842052E+017,glammr.us
1.10093351035177E+018,1.09291826352356E+017,meow.social
22249922,1.09321563219213E+017,bildung.social
16078002,1.09363239574851E+017,sfba.social
6751642,201058,beach.city
9127702,1.09494000708717E+017,hachyderm.io
9412672,1.09391309429574E+017,sfba.social
53167706,1.08196169118068E+017,scholar.social
501201622,1.09542974045021E+017,tech.lgbt
8.1821878302641E+017,1.09439078936654E+017,wandering.shop
2305644236,1.09374973750712E+017,universeodon.com
15198579,1.09524395386892E+017,hachyderm.io
624253,1.09285874795011E+017,social.linux.pizza
16778229,1.08223350781728E+017,mastodon.scot
251142136,4429,post.lurk.org
7.84886824850297E+017,1.09354639664189E+017,xoxo.zone
76341195,1.09365384126812E+017,swiss.social
393055647,1.09290713638064E+017,chaos.social
656383,188006,mastodon.social
516205926,1.0941241292057E+017,heads.social
14254846,1.09293864348091E+017,fenetre.dev
273455383,1.09309186773637E+017,newsie.social
2172253396,1.09366953402819E+017,assemblag.es
65110417,1.06805709315623E+017,kolektiva.social
8.22814222073663E+017,1.09295836792899E+017,mastodon.online
1.28099624213116E+018,27325,romancelandia.club
33189496,1.09330798171092E+017,det.social
10782802,1.09293292392483E+017,sfba.social
181887370,1.09286968197519E+017,hachyderm.io
15941080,1.0928355584896E+017,hachyderm.io
22618904,1.09376179199817E+017,hachyderm.io
2928100633,1.09282852071371E+017,ecoevo.social
30461425,1.09663345617946E+017,mastodon.cat
16261827,1.0819588264256E+017,twit.social
438558787,1.09282440735885E+017,writing.exchange
239847745,1.09326546711393E+017,literatur.social
8.06901142256959E+017,1.0926665999389E+017,c.im
365631403,1.09312879466018E+017,mastodon.gal
52309614,1.09332623067926E+017,techhub.social
222161552,1.09363209920558E+017,m.cmx.im
4708976177,1.09325112491576E+017,mastodon.gamedev.place
14561330,1.09455944519741E+017,hdev.im
16608931,1.09390145522523E+017,hachyderm.io
3300973626,1.09352353148281E+017,mastodon.nz
121215979,1.09342355157233E+017,infosec.exchange
18437440,1.09346846379309E+017,aus.social
26379156,1.09288276738993E+017,fosstodon.org
20620518,45,mastodon.gamedev.place
1.50254185814005E+018,1.09296994634369E+017,mastodon.green
313026132,1.09469140822756E+017,hachyderm.io
7762312,1.09314187843096E+017,mas.to
18776422,1.09339730842947E+017,fosstodon.org
16515488,1.09364147183297E+017,universeodon.com
164748798,1.09358863879277E+017,paquita.masto.host
14174298,1.09843235973722E+017,infosec.exchange
18696750,428143,mastodon.social
930505711,1.09498909494043E+017,genomic.social
56342988,1.0937843838011E+017,hachyderm.io
512620228,1.09308921342352E+017,hachyderm.io
15660499,1.09262619381581E+017,c.im
222397174,1.08656673389439E+017,mastodontech.de
1.37078372625537E+018,1.08011125696991E+017,mastodon.art
22034922,276108,mastodon.art
13518,1.09297269485306E+017,hachyderm.io
2725821041,1.09305408084303E+017,hachyderm.io
7.93124190324924E+017,1.09364762169287E+017,sciences.social
260810934,1.09279564176292E+017,frankfurt.social
51397279,1.09349345922777E+017,mastodon.world
14707170,582,vis.social
5754632,1.0931518417231E+017,hachyderm.io
84519403,98378,donphan.social
254060142,8099,mastodon.social
36319342,1.10643595612302E+017,mastodon.nu
11991832,13327,mastodon.social
324666197,1.09285182964865E+017,mastodon.online
2890523099,1.09592521361418E+017,hcommons.social
15259508,1.09259701426695E+017,mastodon.online
6292182,15548,mastodon.social
21254668,1.09303304691202E+017,mastodon.world
3111383093,27585,mamot.fr
102878896,1.09297407679097E+017,mastodon.online
7269982,1.09257633330516E+017,mastodon.social
14103934,62062,scholar.social
8805782,1.09354052545567E+017,retro.pizza
15585758,1.09297782851123E+017,c.im
1.32918171857055E+018,1.09301885508444E+017,mstdn.science
563661699,1.09304790297659E+017,astrodon.social
38623599,1.09244944012076E+017,c.im
1.28656735734385E+018,1.09540888262293E+017,fosstodon.org
3372585701,387719,mastodon.social
3384923242,1.09302571045122E+017,fosstodon.org
1344851844,1.09413568589647E+017,mas.to
56110547,1.09324123712195E+017,kirche.social
906796754,1.09537641736931E+017,mastodon.au
1.20884803943721E+018,1.0930785266511E+017,sfba.social
109281927,1.08085584040665E+017,dice.camp
301926044,129802,todon.nl
4046578499,1.09262270979393E+017,bildung.social
72448229,1.08201592382595E+017,c.im
74428839,1.09310826882054E+017,mas.to
18432034,1.09259007004024E+017,sueden.social
508407136,1.09293568988587E+017,infosec.exchange
1.34301998659659E+018,1.09311467792506E+017,c.im
71327648,1.09284803290392E+017,fediscience.org
37387046,1.09393079913399E+017,hachyderm.io
8.27233320991809E+017,1.09295219673892E+017,mstdn.social
2270376266,1.09372529103774E+017,infosec.exchange
9778542,1.09724521260166E+017,hachyderm.io
236669797,1.09302648236528E+017,infosec.exchange
111555036,1.09262357540252E+017,infosec.exchange
8423152,1.09302194352734E+017,hcommons.social
795663,1.09705107365512E+017,toot.io
16853,1185,mastodon.social
23720707,18760,mastodon.social
14978954,1.09295994300502E+017,mastodon.uno
7.91969314488193E+017,1.09315850315181E+017,c.im
189559965,1.08234270770612E+017,types.pl
15602588,1.09270239861999E+017,mstdn.social
16821279,1.09366965253539E+017,fosstodon.org
61543334,1.09289793847811E+017,tooot.im
1722381715,1.09334809361446E+017,infosec.exchange
14093589,1.0928991286635E+017,sfba.social
21972198,1.09348592807076E+017,c.im
186736799,409464,mastodon.social
266466238,1.09329782333298E+017,infosec.exchange
91293374,1.09516996116293E+017,mastodon.social
1192641,1.08196049986544E+017,dice.camp
1.4273627649101E+018,1.09301356897746E+017,tooting.ch
961570244,1.0938162025181E+017,noc.social
234840639,1.09742159165054E+017,jawns.club
7786202,1.09294980778342E+017,c.im
487440914,1.0928055941129E+017,piaille.fr
132578015,1.09796514659235E+017,dmv.community
858201,1.09315556843433E+017,masto.ai
14723964,1.09294965158579E+017,mastodon.ie
29467700,1.09841261922731E+017,tech.lgbt
2801785272,52830,mastodon.gamedev.place
270431388,1.09375527061459E+017,ohai.social
172942846,1.0950083537938E+017,sciences.social
14076944,1.09289373195262E+017,ruby.social
85630308,1.0952999970665E+017,ravenation.club
3239306789,1.09533508505274E+017,sciences.social
101547562,1.08193654795339E+017,tech.lgbt
91541690,1.09266257588532E+017,mastodon.green
1.00730636047061E+018,1.09366588147359E+017,piaille.fr
30233014,1.09322546113303E+017,mstdn.ca
19768851,1.0952133446216E+017,mastodon.world
2778787586,1.09303125876905E+017,fediscience.org
3711301,1.0929841055184E+017,mastodon.world
309672872,1.0928700685008E+017,mastodon.world
55229909,3248,mastodon.gamedev.place
471664573,1.09344335703047E+017,newsie.social
1.22586792336705E+018,1.09310602669558E+017,c.im
1.13123683261479E+018,1.09353588352307E+017,climatejustice.rocks
9.55040607004693E+017,1.09309596775591E+017,fediscience.org
2180511132,1.09322175901772E+017,genomic.social
32249628,1.0844540671941E+017,mastodon.social
14158954,1.09251560902017E+017,mastodon.social
1278648266,1.09248756879331E+017,nrw.social
1636955264,1.09321880201965E+017,tech.lgbt
1.25493945188253E+018,1.09365243191844E+017,norden.social
186257374,1.09301068731152E+017,dice.camp
808432,1.09374741010136E+017,sunny.garden
22399212,1.09277359659614E+017,macaw.social
60959105,1.09302509749166E+017,mastodon.ie
233584363,1.09280320098052E+017,c.im
564302754,1.09347673407136E+017,ecoevo.social
1932781141,1.09422007787547E+017,historians.social
1.20437776264087E+018,1.09247131883894E+017,norden.social
5402952,1.09497431310309E+017,toot.io
3030326800,1.0936576111267E+017,union.place
1.10706616678092E+018,1.09312792043015E+017,fediscience.org
167150889,1.08130072515777E+017,mastodon.online
2921498188,1.09307773852125E+017,ecoevo.social
2233197643,1.09266818927625E+017,c.im
76045578,1.09347760930178E+017,fosstodon.org
16309557,1.08199626952105E+017,troet.cafe
7.40773259218719E+017,1.09678744885229E+017,chaos.social
36366545,235099,chaos.social
12716562,1.09288087294992E+017,det.social
2646154070,1.1025005155062E+017,mastodon.social
14721673,1.09287445994038E+017,aus.social
1285451,7298,mastodon.social
560334601,1.09369631323936E+017,mastodonapp.uk
76065846,22186,society.oftrolls.com
525690663,1.09327167921484E+017,infosec.exchange
24346550,1.09888745710539E+017,ohai.social
18346876,1.09365107458729E+017,urbanists.social
6659872,1.09309583222892E+017,infosec.exchange
16378342,54255,toot.cafe
47413692,1.09297540274662E+017,zirk.us
45529639,1.10034868706474E+017,mozilla.social
8.17960867077689E+017,17968,botsin.space
1.04670539212073E+018,1.09540459351877E+017,akademienl.social
13729222,1.09446674238209E+017,hachyderm.io
617243,1.09292034459003E+017,fosstodon.org
4385067303,1.09310774166289E+017,mastodonapp.uk
16591329,1.09297696145929E+017,c.im
16575626,111355,oslo.town
55815666,1.09338024608647E+017,mastodon.sdf.org
3948061,1.09246197657697E+017,tenforward.social
2576093638,1.09291828235171E+017,ecoevo.social
17086414,463,dragonscave.space
20779860,1.0930937737204E+017,assemblag.es
3150886017,1.09375593340423E+017,masto.ai
15947700,1.09346555882128E+017,mas.to
14386265,1.09289073995107E+017,col.social
3536499076,1.09325918699452E+017,rubber.social
10111722,1.09309996082934E+017,hachyderm.io
433473814,1.09524251006973E+017,social.lol
772471,1.09384127684711E+017,zirk.us
3352925529,1.09291801904129E+017,fediscience.org
274859783,1.08193726395898E+017,mastodon.art
461916281,7505,mastodon.social
1.67947671018026E+018,1.09422917386597E+017,lingo.lol
43377047,14469,mastodon.social
12980562,96554,fosstodon.org
1.03589675284555E+018,1.09371120856678E+017,mstdn.science
2266082215,1.09264572451203E+017,fediscience.org
145555058,1.09296924033978E+017,mastodon.org.uk
39736517,1.09298073211006E+017,mendeddrum.org
585868592,70064,mastodontech.de
22862971,1.08216956438964E+017,scholar.social
187890851,1.09291219652471E+017,mstdn.social
6032272,1.09263428660136E+017,fosstodon.org
1.19603153581373E+018,1.09434170337772E+017,toot.community
428058083,1.09309276226887E+017,hachyderm.io
15516583,1.08238671341826E+017,mathstodon.xyz
268437577,1.09247122912954E+017,phpc.social
1.28046179628612E+018,254807,fosstodon.org
112319542,1.09502063814692E+017,vmst.io
14238131,1.08341535872029E+017,mastodon.gamedev.place
7.63071379612709E+017,1.09321696945331E+017,writing.exchange
256543,6,mastodon.scot
16052920,33494,post.lurk.org
119835440,1.10668043029969E+017,octodon.social
1292933083,1.0928806528553E+017,mastodon.nl
2333167238,1.09408728315329E+017,rheinneckar.social
124018552,1.09297511912935E+017,det.social
1.13183877988559E+018,1.09366631033839E+017,infosec.exchange
23986468,1.09310813135611E+017,infosec.exchange
7.12578432656359E+017,1.09540088355238E+017,fosstodon.org
1.28481400052659E+018,1.09256044879642E+017,ruhr.social
1730377189,1.09253871691081E+017,meteo.social
27654538,1.09281203130206E+017,dice.camp
394177544,1.09307921233559E+017,genomic.social
512071533,1.09365362249677E+017,mastodon.world
303889307,1.0823174212619E+017,mastodon.social
2210612065,111749,chaos.social
108622184,1.09268030400346E+017,social.tchncs.de
21396405,1.09454334687506E+017,mas.to
110409588,1.09386720317927E+017,berlin.social
23500125,1.09264612347449E+017,sfba.social
3471189616,1.10612557431626E+017,biologists.social
229484596,1.09302109066093E+017,fediscience.org
185552752,1.09347188086104E+017,piaille.fr
16965145,514799,mastodon.social
1.10122465292657E+018,1.09240897508445E+017,kolektiva.social
57469284,466842,mastodon.social
305152754,1.09299487167904E+017,infosec.exchange
126048130,1.09296789370791E+017,mstdn.social
163999320,1.09377798288624E+017,hachyderm.io
17537670,6173,ruby.social
15826148,1.09840916197586E+017,mastodon.social
383235448,1.0937677040426E+017,mathstodon.xyz
5816622,1.092405720121E+017,hci.social
9942252,117755,chaos.social
332991103,1.0931080337634E+017,ioc.exchange
14858316,1.09304008143127E+017,infosec.exchange
12371572,1.09366711192334E+017,freiburg.social
1.10799304958879E+018,1.09850804730154E+017,tech.lgbt
40565754,1.08195841919578E+017,chaos.social
1959019398,1.10640484537131E+017,mastodon.com.pl
3033251831,1.09296914601821E+017,fediscience.org
8208142,1.09453719977381E+017,mstdn.ca
8.05419351818064E+017,1.09253047659156E+017,chaos.social
66163114,1.09393463345222E+017,mastodon.design
1599320221,1.09553176216967E+017,norden.social
17825124,1.09300873342292E+017,hachyderm.io
207930986,1.08194311846618E+017,mastodon.online
3617141,1,mastodon.tokyo
26727379,1.09332774048073E+017,mstdn.social
353247867,1.09297338774125E+017,mastodon.online
60796864,1.09370245388995E+017,aus.social
3296705097,1.09281386056021E+017,mstdn.social
16902782,1.09521704097719E+017,fosstodon.org
83603952,1.0930355641374E+017,infosec.exchange
2200259305,514003,mastodon.social
274399230,1.09304027145397E+017,c.im
1108371,1.08192916868884E+017,todon.eu
110957460,1.09335680756703E+017,piaille.fr
80866471,1.09304753942675E+017,mastodonapp.uk
2223359100,1.09429185182987E+017,publicgood.social
754992,1.09326952688201E+017,opalstack.social
1.07993598523895E+018,55150,beach.city
234456469,1.09376574982812E+017,infosec.exchange
282742520,1.09312894644987E+017,mastodon.nl
65214759,1.093027452007E+017,mastodon.ie
91956162,1.09320707951575E+017,mas.to
120651136,27362,phpc.social
9.01100893822648E+017,1.09362903820286E+017,sigmoid.social
703111455,1.09287127238213E+017,mas.to
316004341,1.09343400256465E+017,mastodon.ie
19090293,1.09377200593784E+017,masto.ai
18309396,1.09255741639525E+017,mastodontech.de
94965732,1.10185331698302E+017,ijug.social
14116882,1.09365651667964E+017,libretooth.gr
1040592434,1.09278148014285E+017,c.im
1.19408443542934E+018,1.09331354179622E+017,kolektiva.social
114037343,1.09541430698533E+017,mas.to
321883253,1.09886628316541E+017,fosstodon.org
1.10657732827099E+018,1.09263072467643E+017,fediscience.org
8.56864272307151E+017,1.09337218587116E+017,sueden.social
14272507,1.09244413765041E+017,aus.social
197645733,1.09214016477523E+017,mstdn.social
18436312,1.09364704395668E+017,norden.social
268192461,1.09302322959987E+017,hcommons.social
15113341,1.08193767024914E+017,mastodon.ie
24916779,1.0929718071461E+017,journa.host
97703337,1.09304222577712E+017,lile.cl
3044636325,1.09262487373411E+017,climatejustice.social
474295968,139053,linuxrocks.online
47988591,1.09348079213278E+017,hachyderm.io
16012504,1.09245550689304E+017,chaos.social
682183,1.09286099047696E+017,mastodon.world
2470132844,1.09291654708161E+017,mastodon.nz
214647318,1.09270653236704E+017,vis.social
17261085,1.09287755960369E+017,data-folks.masto.host
15842110,1.09458214735334E+017,mastodon.world
2219758122,1.09286912251644E+017,fosstodon.org
47944587,1.08080521499585E+017,chaos.social
799346150,1.08198471844537E+017,fosstodon.org
15817820,1.09325345630616E+017,fosstodon.org
748799694,1.08195576257975E+017,chaos.social
194575020,1.08176173081734E+017,mastodon.social
988938672,1.09337852698116E+017,berlin.social
2321122829,1.09262913492808E+017,fosstodon.org
42652413,1.09314223499672E+017,c.im
8.67626787416584E+017,1.09298145293026E+017,ecoevo.social
1514848429,1.09390263232749E+017,fosstodon.org
74283632,1.09282489037257E+017,infosec.exchange
1.21249135875937E+018,1.09246527450984E+017,c.im
294216371,8901,chaos.social
1.07044613078014E+018,1.09362184293999E+017,glitch.lgbt
9444252,37547,mastodon.gamedev.place
1268009821,1.09365324515562E+017,mastodon.zaclys.com
5324,1.0979163490619E+017,mastodon.social
316395032,1.093096907039E+017,infosec.exchange
1571915485,1.092946241422E+017,tech.lgbt
166964036,1.09309589272503E+017,fosstodon.org
37528319,1.0930676423985E+017,sfba.social
8.83975817616925E+017,1.09386026094657E+017,vis.social
28092324,1.09390583190607E+017,hachyderm.io
4272138509,1.09291843637765E+017,fosstodon.org
1969261,1.10532072042258E+017,cosocial.ca
7292432,59163,floss.social
1.01671811933374E+018,787060,mastodon.social
85493387,1.09296808186053E+017,tuiter.rocks
1.30149427239973E+018,1.09291415414562E+017,det.social
75604831,1.0929661416444E+017,muenchen.social
303532570,1.10651237381917E+017,cubhub.social
48357885,1.09344617161536E+017,mstdn.social
7.9606777553383E+017,1.09377841600839E+017,mast.hpc.social
1025112206,1.09552553954165E+017,mastodon.social
12687402,1.09329080061189E+017,hachyderm.io
283608955,1.09257374485456E+017,fosstodon.org
2884847359,84922,chaos.social
14360161,1.09296981798912E+017,hachyderm.io
73344602,1.09252493830376E+017,todon.nl
105086943,1.09548670010692E+017,ezzz.au
11798602,1.09556275280594E+017,mastodon.education
253340878,1.09496171505615E+017,mastodon.nl
141493973,1.08199466909602E+017,mstdn.social
22884755,1.09536647613424E+017,sfba.social
18283018,1.09270854491677E+017,infosec.exchange
169259805,485531,mastodon.social
1.14203122816355E+018,1.09343105612066E+017,mastodonczech.cz
143459483,1.08193569589588E+017,mastodon.me.uk
215390441,1.0937093690064E+017,mastodon.world
15217977,APo726vLDuqgumQGno,social.earth.li
1347676214,1.095246595328E+017,kolektiva.social
568060391,1.08199359250087E+017,mstdn.social
19973568,1.09365770532651E+017,mstdn.ca
269815869,395141,mamot.fr
51864289,1.09297172627557E+017,mastodon.gamedev.place
102219727,1.0936243792855E+017,zirk.us
163410670,1.0819387904748E+017,c.im
755250,1.09293804426152E+017,mastodon.sdf.org
100074893,7261,mastodon.social
2441709366,1.09366765635486E+017,ecoevo.social
508434319,1.09348528465758E+017,infosec.exchange
7492692,1.08314494848345E+017,fosstodon.org
1.18917743153561E+018,1.09330482911687E+017,mas.to
18305223,1.09309940824811E+017,c.im
508481373,1.09263471009685E+017,infosec.exchange
15191692,1.0943645268611E+017,mastodon.world
56956074,9fWqPO7s01mHhY3ZEe,bilboed.tech
1.29837944174848E+018,1.09711710673175E+017,ieji.de
30633069,1.09405674638497E+017,wikis.world
252537018,1.09326849981818E+017,tkz.one
489266289,1.10802944168882E+017,troet.cafe
15496995,1.09292876143985E+017,mas.to
344056011,1.09259816864032E+017,mastodon.social
52411397,1.09244206161336E+017,troet.cafe
12342812,1.09536750578468E+017,hachyderm.io
108080111,1.09307884128395E+017,mas.to
388519707,1.09310047816246E+017,mas.to
267760851,1.09286073819101E+017,mstdn.social
16023550,1.09626320581332E+017,hachyderm.io
11458462,1.09417999458976E+017,awscommunity.social
124633897,1.09269255931602E+017,mastodon.sdf.org
132493958,1.10644194776394E+017,planet.moe
1.04035503647849E+018,1.09428825372002E+017,climatejustice.global
11816442,1.08919477750087E+017,hackers.town
7357652,17761,queer.party
64091886,1.08238208973875E+017,scholar.social
38690010,1.09398098466847E+017,assemblag.es
9.59067252179001E+017,1.09377510639637E+017,troet.cafe
16063910,1.09309115631784E+017,metalhead.club
233107654,1.09478991723751E+017,hcommons.social
3383762481,1.09720802313114E+017,hachyderm.io
19052150,1.09306781445859E+017,hachyderm.io
3146550324,1.09346536663398E+017,ecoevo.social
21250803,1.09331607615375E+017,journa.host
1.54094884408259E+018,1.0930375861506E+017,climatejustice.global
104840866,1.09265025400732E+017,mstdn.social
2359520398,1.08206026965668E+017,social.anoxinon.de
16649420,159158,chaos.social
1456411,10084,mastodon.social
8.2473676671631E+017,1.09297695787284E+017,tooting.ch
20059560,1.09291836602222E+017,mastodon.scot
2298589124,33,digipres.club
11647562,1.09287308050114E+017,hachyderm.io
1792511,9,vis.social
2144891,1.09751468645332E+017,hannover.town
1.07634259518861E+018,1.09295291977682E+017,hci.social
2974380082,1.09348955919166E+017,mstdn.party
1.19541747350955E+018,1.09349390238373E+017,sfba.social
328188753,4905,social.coop
2409611036,13950,carhenge.club
2751071587,53,social.coop
833060888,1.09371917202798E+017,mastodon.scot
2929717275,1.09642209132957E+017,sciences.social
15265921,1.09324199625069E+017,mas.to
14336964,1.09247971871713E+017,mastodon.social
7414792,1.10706296294323E+017,mas.to
77163793,1.09258464059979E+017,todon.nl
16358256,38465,ruby.social
2239868816,1.09117108568963E+017,mastodon.social
19701371,1.09354831930581E+017,openbiblio.social
9.56146399787315E+017,1.0929145939765E+017,infosec.exchange
39210456,1.09315388442497E+017,hcommons.social
217212382,1.09311552080287E+017,fosstodon.org
41659933,1.09270174330828E+017,mastodon.online
592662433,1.09366757076922E+017,babka.social
1.05859165455329E+018,1.06813281344655E+017,chaos.social
3240143386,1.09251331861054E+017,tooting.ch
18970380,1.09801804068487E+017,okla.social
22525550,1.09297087500162E+017,c.im
14092934,1.09690723475653E+017,mstdn.ca
7.28227663798768E+017,1.09279143482839E+017,mastodon.art
1.27622895517594E+018,1.09363228879944E+017,mstdn.ca
53503330,1.09817044683353E+017,hachyderm.io
15028284,21117,mamot.fr
1.3527278680701E+018,1.07419116465678E+017,botsin.space
1898768083,1.09537064619872E+017,hackaday.social
13794502,1.09771970412093E+017,mastodon.org.uk
